Odds_Key,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,atp_tourney_name,atp_winner_id,atp_loser_id,atp_key
7443,53,St. Petersburg,St. Petersburg Open,9/19/2012,ATP250,Indoor,Hard,1st Round,3,Fognini F.,Kamke T.,53,71,790,663,4,6,6,2,6,3,,,,,2,1,Completed,2.37,1.53,2.35,1.55,2.25,1.57,2.37,1.65,2.2,1.62,2.46,1.67,2.29,1.6,St. Petersburg,104926,104735,6238
7444,53,St. Petersburg,St. Petersburg Open,9/19/2012,ATP250,Indoor,Hard,1st Round,3,Stakhovsky S.,Nedelko I.,95,508,553,63,7,6,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,St. Petersburg,104660,104729,6237
7445,53,St. Petersburg,St. Petersburg Open,9/19/2012,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Betov S.,70,514,674,61,1,6,6,2,6,2,,,,,2,1,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.53,2.67,1.57,2.25,1.72,2.75,1.57,2.37,St. Petersburg,103893,105029,6229
7446,53,St. Petersburg,St. Petersburg Open,9/19/2012,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Elgin M.,45,639,898,35,6,4,6,3,,,,,,,2,0,Completed,1.05,11,1.05,8.5,1.08,7,1.06,11.23,1.1,6,1.13,11.88,1.07,8.05,St. Petersburg,105373,103863,6231
7447,53,St. Petersburg,St. Petersburg Open,9/19/2012,ATP250,Indoor,Hard,1st Round,3,Gabashvili T.,Fidirko N.,160,934,317,11,6,2,6,0,,,,,,,2,0,Completed,1.14,5.5,1.2,4.25,1.14,5,1.21,4.93,1.14,5,1.22,5.5,1.17,4.79,St. Petersburg,104559,104953,6236
7448,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Fognini F.,Stakhovsky S.,53,95,790,553,7,6,6,4,,,,,,,2,0,Completed,2.2,1.61,2.25,1.6,2.2,1.62,2.36,1.67,2.25,1.57,2.42,1.79,2.23,1.62,St. Petersburg,104926,104660,6248
7449,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Cipolla F.,Zemlja G.,81,69,629,678,6,2,6,7,6,3,,,,,2,1,Completed,3,1.36,2.8,1.4,2.62,1.44,2.99,1.45,2.88,1.36,3.5,1.47,2.89,1.39,St. Petersburg,104262,104813,6249
7450,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Berankis R.,Zopp J.,89,77,575,641,6,3,,,,,,,,,1,0,Retired,1.66,2.1,1.6,2.25,1.62,2.2,1.65,2.4,1.73,2,1.8,2.4,1.69,2.12,St. Petersburg,105575,105132,6246
7451,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Gimeno-Traver D.,Kubot L.,93,76,558,650,6,4,7,6,,,,,,,2,0,Completed,3.25,1.33,3,1.35,2.75,1.4,3.2,1.4,3.25,1.3,3.5,1.41,3.07,1.36,St. Petersburg,104593,103997,6250
7452,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Bautista R.,Gabashvili T.,87,160,580,317,6,3,6,4,,,,,,,2,0,Completed,1.61,2.2,1.7,2.08,1.57,2.25,1.67,2.36,1.67,2.1,1.7,2.46,1.64,2.2,St. Petersburg,105138,104559,6247
7453,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Klizan M.,Bolelli S.,45,79,898,634,6,3,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.56,2.62,1.62,2.2,1.65,2.64,1.56,2.37,St. Petersburg,105373,104620,6245
7454,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Youzhny M.,Ram R.,29,98,1290,549,6,1,6,4,,,,,,,2,0,Completed,1.1,7,1.1,6.5,1.12,5.5,1.13,7.24,1.13,5,1.13,10.5,1.1,6.59,St. Petersburg,104022,104330,6243
7455,53,St. Petersburg,St. Petersburg Open,9/20/2012,ATP250,Indoor,Hard,2nd Round,3,Garcia-Lopez G.,Lorenzi P.,68,70,681,674,6,1,3,1,,,,,,,1,0,Retired,1.33,3.25,1.3,3.3,1.33,3.25,1.39,3.27,1.29,3.25,1.45,3.65,1.34,3.19,St. Petersburg,104198,103893,6244
7456,53,St. Petersburg,St. Petersburg Open,9/21/2012,ATP250,Indoor,Hard,Quarterfinals,3,Gimeno-Traver D.,Cipolla F.,93,81,558,629,6,2,7,5,,,,,,,2,0,Completed,1.66,2.1,1.7,2.08,1.62,2.2,1.81,2.14,1.67,2.2,1.89,2.34,1.72,2.08,St. Petersburg,104593,104262,6254
7457,53,St. Petersburg,St. Petersburg Open,9/21/2012,ATP250,Indoor,Hard,Quarterfinals,3,Fognini F.,Bautista R.,53,87,790,580,6,4,7,6,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.66,2.4,1.57,2.38,1.67,2.64,1.58,2.33,St. Petersburg,104926,105138,6253
7458,53,St. Petersburg,St. Petersburg Open,9/21/2012,ATP250,Indoor,Hard,Quarterfinals,3,Youzhny M.,Garcia-Lopez G.,29,68,1290,681,6,4,0,6,6,3,,,,,2,1,Completed,1.2,4.33,1.25,3.75,1.22,4,1.22,4.96,1.25,3.75,1.27,4.96,1.23,4.09,St. Petersburg,104022,104198,6251
7459,53,St. Petersburg,St. Petersburg Open,9/21/2012,ATP250,Indoor,Hard,Quarterfinals,3,Klizan M.,Berankis R.,45,89,898,575,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.63,2.48,1.57,2.38,1.65,2.7,1.57,2.35,St. Petersburg,105373,105575,6252
7460,53,St. Petersburg,St. Petersburg Open,9/22/2012,ATP250,Indoor,Hard,Semifinals,3,Fognini F.,Gimeno-Traver D.,53,93,790,558,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.44,2.75,1.45,3.02,1.36,3,1.5,3.25,1.41,2.83,St. Petersburg,104926,104593,6256
7461,53,St. Petersburg,St. Petersburg Open,9/22/2012,ATP250,Indoor,Hard,Semifinals,3,Klizan M.,Youzhny M.,45,29,898,1290,6,7,6,4,7,6,,,,,2,1,Completed,2.75,1.4,2.5,1.5,2.75,1.44,3.02,1.45,2.75,1.44,3.02,1.53,2.65,1.46,St. Petersburg,105373,104022,6255
7462,53,St. Petersburg,St. Petersburg Open,9/23/2012,ATP250,Indoor,Hard,The Final,3,Klizan M.,Fognini F.,45,53,898,790,6,2,6,3,,,,,,,2,0,Completed,1.8,2,1.75,2,1.8,2,1.88,2.04,1.8,2,1.88,2.18,1.79,1.99,St. Petersburg,105373,104926,6257
7463,54,Bangkok,Thailand Open,9/24/2012,ATP250,Indoor,Hard,1st Round,3,Petzschner P.,Siriluethaiwattana P.,107,1194,534,5,6,1,6,2,,,,,,,2,0,Completed,1.05,11,1.07,7.5,1.05,8.5,1.05,12.63,1.07,7,1.09,13,1.06,8.85,Bangkok,104332,105402,7461
7464,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Troicki V.,Stakhovsky S.,31,96,1255,563,6,7,7,5,6,3,,,,,2,1,Completed,1.44,2.62,1.45,2.65,1.5,2.5,1.57,2.55,1.4,2.75,1.57,2.85,1.5,2.55,Bangkok,104678,104660,7459
7465,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Sela D.,Chiudinelli M.,106,140,535,395,6,4,6,4,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.53,2.38,1.52,2.69,1.44,2.63,1.6,2.75,1.5,2.52,Bangkok,104534,103843,7464
7466,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Sugita Y.,38,142,992,388,6,1,,,,,,,,,1,0,Retired,1.4,2.75,1.4,2.8,1.4,2.75,1.48,2.84,1.33,3,1.48,3.3,1.4,2.86,Bangkok,103813,105216,7460
7467,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Ito T.,23,67,1525,684,3,6,6,0,6,2,,,,,2,1,Completed,1.18,4.5,1.18,4.5,1.22,4,1.19,5.29,1.2,4,1.22,5.5,1.18,4.61,Bangkok,104269,105147,7456
7468,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Moriya H.,Haase R.,204,50,241,840,2,6,7,6,6,3,,,,,2,1,Completed,4.5,1.18,4.25,1.2,4.33,1.2,4.55,1.24,3.5,1.25,5.4,1.25,4.33,1.2,Bangkok,105655,104898,7454
7469,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Young D.,Lu Y.H.,124,65,460,699,5,7,6,2,7,5,,,,,2,1,Completed,2.37,1.53,2.35,1.55,2.38,1.53,2.46,1.61,2.38,1.53,2.55,1.67,2.35,1.57,Bangkok,105385,104229,7455
7470,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Tomic B.,Garcia-Lopez G.,41,63,950,706,6,0,6,2,,,,,,,2,0,Completed,1.61,2.2,1.68,2.1,1.57,2.25,1.69,2.3,1.57,2.25,1.85,2.35,1.66,2.17,Bangkok,106071,104198,7463
7471,54,Bangkok,Thailand Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Dimitrov G.,Yang T.H.,56,249,756,187,6,3,3,6,7,6,,,,,2,1,Completed,1.16,5,1.2,4.25,1.14,5,1.16,5.88,1.25,3.5,1.25,5.88,1.17,4.79,Bangkok,105777,105738,7465
7472,54,Bangkok,Thailand Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Matosevic M.,80,57,616,750,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.64,2.38,1.57,2.25,1.96,2.6,1.61,2.25,Bangkok,103333,104594,7462
7473,54,Bangkok,Thailand Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Soeda G.,Udomchoke D.,52,145,796,373,6,4,7,5,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.33,3.25,1.38,3.28,1.36,2.88,1.42,3.55,1.37,3.01,Bangkok,104424,103821,7457
7474,54,Bangkok,Thailand Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Anderson K.,45,35,920,1030,6,4,2,6,7,5,,,,,2,1,Completed,1.61,2.2,1.65,2.15,1.57,2.25,1.59,2.5,1.57,2.25,1.8,2.54,1.63,2.22,Bangkok,104792,104731,7458
7475,54,Bangkok,Thailand Open,9/26/2012,ATP250,Indoor,Hard,2nd Round,3,Tipsarevic J.,Moriya H.,9,204,3285,241,6,4,6,4,,,,,,,2,0,Completed,1.05,11,1.04,9.25,1.05,8.5,1.03,18.5,1.06,9,1.1,18.5,1.04,11.05,Bangkok,104386,105655,7466
7476,54,Bangkok,Thailand Open,9/26/2012,ATP250,Indoor,Hard,2nd Round,3,Nieminen J.,Petzschner P.,38,107,992,534,7,6,6,2,,,,,,,2,0,Completed,1.57,2.25,1.6,2.25,1.57,2.25,1.61,2.48,1.53,2.38,1.77,2.56,1.6,2.28,Bangkok,103813,104332,7470
7477,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Tomic B.,Sela D.,41,106,950,535,4,6,6,3,6,4,,,,,2,1,Completed,1.33,3.25,1.3,3.3,1.33,3.25,1.35,3.53,1.33,3,1.4,3.65,1.31,3.34,Bangkok,106071,104534,7472
7478,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Soeda G.,19,52,1800,796,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.26,4.28,1.17,4.5,1.27,4.7,1.23,3.98,Bangkok,104468,104424,7468
7479,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Troicki V.,45,31,920,1255,7,5,7,5,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.4,2.75,1.4,3.25,1.4,2.75,1.45,3.5,1.38,2.96,Bangkok,104792,104678,7469
7480,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Verdasco F.,Young D.,23,124,1525,460,7,5,6,4,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.27,4.22,1.25,3.5,1.31,4.22,1.26,3.68,Bangkok,104269,105385,7467
7481,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Raonic M.,Karlovic I.,15,80,2090,616,7,6,6,4,,,,,,,2,0,Completed,1.28,3.5,1.33,3.15,1.25,3.75,1.3,3.93,1.29,3.25,1.35,4.45,1.29,3.5,Bangkok,105683,103333,7471
7482,54,Bangkok,Thailand Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Dimitrov G.,14,56,2165,756,5,7,7,5,6,4,,,,,2,1,Completed,1.3,3.4,1.3,3.3,1.29,3.5,1.33,3.64,1.25,3.5,1.39,4.2,1.31,3.34,Bangkok,104755,105777,7473
7483,54,Bangkok,Thailand Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Simon G.,Monfils G.,19,45,1800,920,6,4,6,1,,,,,,,2,0,Completed,2.37,1.53,2.25,1.6,2.38,1.53,2.4,1.66,2.2,1.62,2.58,1.7,2.27,1.61,Bangkok,104468,104792,7475
7484,54,Bangkok,Thailand Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Tipsarevic J.,Verdasco F.,9,23,3285,1525,7,6,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3,1.33,3.25,1.35,3.55,1.36,3,1.5,3.8,1.35,3.11,Bangkok,104386,104269,7474
7485,54,Bangkok,Thailand Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,Tomic B.,14,41,2165,950,7,6,6,4,,,,,,,2,0,Completed,1.3,3.4,1.35,3,1.33,3.25,1.37,3.45,1.33,3.25,1.39,4,1.33,3.25,Bangkok,104755,106071,7477
7486,54,Bangkok,Thailand Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Nieminen J.,Raonic M.,38,15,992,2090,6,3,7,6,,,,,,,2,0,Completed,5.5,1.14,4.5,1.18,4.5,1.17,4.55,1.25,5.5,1.14,6.1,1.25,4.79,1.17,Bangkok,103813,105683,7476
7487,54,Bangkok,Thailand Open,9/29/2012,ATP250,Indoor,Hard,Semifinals,3,Simon G.,Tipsarevic J.,19,9,1800,3285,6,4,6,4,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.62,1.5,2.71,1.54,2.63,1.5,3,1.54,2.69,1.45,Bangkok,104468,104386,7478
7488,54,Bangkok,Thailand Open,9/29/2012,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,Nieminen J.,14,38,2165,992,3,6,7,5,6,2,,,,,2,1,Completed,1.3,3.4,1.3,3.3,1.3,3.5,1.37,3.4,1.33,3.25,1.37,4.25,1.31,3.38,Bangkok,104755,103813,7479
7489,54,Bangkok,Thailand Open,9/30/2012,ATP250,Indoor,Hard,The Final,3,Gasquet R.,Simon G.,14,19,2165,1800,6,2,6,1,,,,,,,2,0,Completed,1.9,1.9,1.9,1.85,1.83,1.83,1.96,1.96,1.8,2,2.08,2.05,1.93,1.84,Bangkok,104755,104468,7480
7490,55,Kuala Lumpur,Malaysian Open,9/24/2012,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Deen Heshaam A.,97,1557,562,1,6,2,6,1,,,,,,,2,0,Completed,1.01,23,1.01,12,1.01,17,1.01,36,1.02,11,1.03,36,1.01,16.49,Kuala Lumpur,104997,106277,7513
7491,55,Kuala Lumpur,Malaysian Open,9/24/2012,ATP250,Indoor,Hard,1st Round,3,Wang J.,Ghedin R.,151,277,346,163,6,3,6,3,,,,,,,2,0,Completed,1.3,3.4,1.3,3.3,1.3,3.4,1.34,3.55,1.29,3.25,1.36,4.1,1.32,3.28,Kuala Lumpur,104499,104644,7523
7492,55,Kuala Lumpur,Malaysian Open,9/24/2012,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,Melzer J.,122,37,469,1022,6,4,2,0,,,,,,,1,0,Retired,2.37,1.53,2.5,1.5,2.5,1.5,2.66,1.53,2.5,1.5,3.2,1.59,2.51,1.5,Kuala Lumpur,105577,103781,7521
7493,55,Kuala Lumpur,Malaysian Open,9/24/2012,ATP250,Indoor,Hard,1st Round,3,Yani M.,Baker B.,238,60,198,715,6,3,7,6,,,,,,,2,0,Completed,4,1.22,3.75,1.25,4,1.22,4.4,1.25,4,1.2,5.1,1.27,3.88,1.24,Kuala Lumpur,103676,104548,7522
7494,55,Kuala Lumpur,Malaysian Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Ramos A.,Knowle J.,48,N/A,890,N/A,6,1,6,4,,,,,,,2,0,Completed,1.05,11,1.04,9,1.07,7.5,1.07,10.41,1.02,11,1.08,14,1.05,9.5,Kuala Lumpur,105077,102382,7520
7495,55,Kuala Lumpur,Malaysian Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Ebden M.,Davydenko P.,64,1066,703,7,6,0,7,6,,,,,,,2,0,Completed,1.05,11,1.05,8.5,1.06,8,1.05,12.39,1.06,8,1.12,13,1.05,9.12,Kuala Lumpur,105051,106053,7516
7496,55,Kuala Lumpur,Malaysian Open,9/25/2012,ATP250,Indoor,Hard,1st Round,3,Benneteau J.,Berlocq C.,34,49,1075,880,7,6,6,3,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.28,4.03,1.29,3.25,1.29,4.9,1.24,3.85,Kuala Lumpur,103898,104122,7517
7497,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Falla A.,Ram R.,61,93,710,569,7,6,4,2,,,,,,,1,0,Retired,1.72,2,1.75,2,1.73,2,1.7,2.27,1.62,2.2,1.9,2.27,1.74,2.03,Kuala Lumpur,104268,104330,7515
7498,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Bogomolov A.,Inglot D.,90,N/A,575,N/A,7,5,6,3,,,,,,,2,0,Completed,1.12,6,1.08,7,1.1,6.5,1.09,8.43,1.05,8,1.14,8.8,1.1,6.65,Kuala Lumpur,104166,104693,7512
7499,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Andujar P.,46,42,902,950,6,3,6,2,,,,,,,2,0,Completed,1.57,2.25,1.55,2.35,1.44,2.62,1.52,2.71,1.5,2.5,1.68,2.71,1.57,2.36,Kuala Lumpur,104797,104665,7518
7500,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Davydenko N.,Singh S.,44,373,930,112,7,5,6,4,,,,,,,2,0,Completed,1.08,8,1.08,7,1.07,7.5,1.11,7.74,1.07,7,1.13,9.9,1.09,7.05,Kuala Lumpur,103786,105072,7519
7501,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,1st Round,3,Lopez F.,Lacko L.,32,66,1220,688,6,3,7,6,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.25,3.75,1.36,3.39,1.25,3.5,1.4,4.33,1.3,3.43,Kuala Lumpur,103852,105041,7514
7502,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,Yani M.,122,238,469,198,6,3,7,5,,,,,,,2,0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.48,2.88,1.5,2.5,1.5,3.25,1.41,2.81,Kuala Lumpur,105577,103676,7530
7503,55,Kuala Lumpur,Malaysian Open,9/26/2012,ATP250,Indoor,Hard,2nd Round,3,Benneteau J.,Ebden M.,34,64,1075,703,7,5,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.37,3.39,1.4,2.75,1.4,4.6,1.32,3.28,Kuala Lumpur,103898,105051,7527
7504,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Monaco J.,Wang J.,11,151,2565,346,6,4,7,5,,,,,,,2,0,Completed,1.18,4.5,1.22,4,1.2,4.33,1.23,4.77,1.25,3.5,1.25,5.35,1.21,4.27,Kuala Lumpur,104338,104499,7531
7505,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Davydenko N.,Istomin D.,44,46,930,902,7,5,6,4,,,,,,,2,0,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.64,2.41,1.5,2.5,1.7,2.52,1.59,2.3,Kuala Lumpur,103786,104797,7528
7506,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Sijsling I.,Lopez F.,97,32,562,1220,7,6,7,6,,,,,,,2,0,Completed,2.75,1.4,3,1.35,3,1.36,2.93,1.46,2.88,1.36,3.25,1.52,2.83,1.4,Kuala Lumpur,104997,103852,7525
7507,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Falla A.,Dolgopolov O.,61,169,710,384,6,3,3,6,6,3,,,,,2,1,Completed,3.75,1.25,3.75,1.25,3.5,1.29,3.89,1.3,4,1.2,4.1,1.34,3.66,1.26,Kuala Lumpur,104268,105238,7526
7508,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Nishikori K.,Ramos A.,17,48,1865,890,6,7,6,2,6,1,,,,,2,1,Completed,1.22,4,1.2,4.25,1.17,4.5,1.21,5.08,1.17,4.5,1.27,6.7,1.21,4.3,Kuala Lumpur,105453,105077,7529
7509,55,Kuala Lumpur,Malaysian Open,9/27/2012,ATP250,Indoor,Hard,2nd Round,3,Ferrer D.,Bogomolov A.,5,90,5960,575,6,4,6,2,,,,,,,2,0,Completed,1.04,13,1.03,10,1.04,9,1.04,15,1.05,8,1.07,17,1.04,10.74,Kuala Lumpur,103970,104166,7524
7510,55,Kuala Lumpur,Malaysian Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Monaco J.,Pospisil V.,11,122,2565,469,6,3,6,4,,,,,,,2,0,Completed,1.18,4.5,1.2,4.25,1.22,4,1.23,4.84,1.2,4.5,1.25,6,1.2,4.44,Kuala Lumpur,104338,105577,7535
7511,55,Kuala Lumpur,Malaysian Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Nishikori K.,Davydenko N.,17,44,1865,930,6,4,,,,,,,,,1,0,Retired,1.53,2.37,1.55,2.35,1.62,2.2,1.62,2.47,1.57,2.38,1.63,2.72,1.56,2.37,Kuala Lumpur,105453,103786,7534
7512,55,Kuala Lumpur,Malaysian Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Benneteau J.,Falla A.,34,61,1075,710,6,2,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.29,4.05,1.29,3.5,1.4,4.8,1.29,3.51,Kuala Lumpur,103898,104268,7533
7513,55,Kuala Lumpur,Malaysian Open,9/28/2012,ATP250,Indoor,Hard,Quarterfinals,3,Ferrer D.,Sijsling I.,5,97,5960,562,4,6,6,3,6,4,,,,,2,1,Completed,1.06,10,1.06,8,1.06,8,1.08,10.25,1.06,8.5,1.1,14,1.06,8.55,Kuala Lumpur,103970,104997,7532
7514,55,Kuala Lumpur,Malaysian Open,9/29/2012,ATP250,Indoor,Hard,Semifinals,3,Monaco J.,Nishikori K.,11,17,2565,1865,6,2,2,6,7,6,,,,,2,1,Completed,2.2,1.61,2.08,1.7,2.1,1.73,2.2,1.77,2.1,1.73,2.42,1.83,2.11,1.7,Kuala Lumpur,104338,105453,7537
7515,55,Kuala Lumpur,Malaysian Open,9/29/2012,ATP250,Indoor,Hard,Semifinals,3,Benneteau J.,Ferrer D.,34,5,1075,5960,6,4,6,1,,,,,,,2,0,Completed,4,1.22,3.75,1.25,4,1.25,4,1.3,4,1.22,4.8,1.31,3.95,1.24,Kuala Lumpur,103898,103970,7536
7516,55,Kuala Lumpur,Malaysian Open,9/30/2012,ATP250,Indoor,Hard,The Final,3,Monaco J.,Benneteau J.,11,34,2565,1075,7,5,4,6,6,3,,,,,2,1,Completed,2.2,1.66,2,1.75,2.1,1.67,2.27,1.72,2,1.8,2.27,1.83,2.08,1.72,Kuala Lumpur,104338,103898,7538
7517,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Copil M.,Cilic M.,221,13,220,2455,3,6,7,6,6,4,,,,,2,1,Completed,11,1.05,9,1.04,9,1.04,13.39,1.05,9,1.04,15.5,1.07,10.34,1.04,Beijing,105657,105227,7977
7518,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Zhang Z.,Wu D.,165,176,306,273,6,4,6,1,,,,,,,2,0,Completed,2.1,1.66,2.15,1.65,2.2,1.62,2.26,1.7,2.2,1.62,2.35,1.77,2.14,1.67,Beijing,105585,105842,7979
7519,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Mayer F.,Fognini F.,29,47,1295,895,6,1,6,2,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.52,2.7,1.44,2.63,1.53,2.92,1.46,2.63,Beijing,104252,104926,7978
7520,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Berlocq C.,Matosevic M.,50,58,880,738,3,6,6,2,6,3,,,,,2,1,Completed,2.5,1.5,2.35,1.55,2.25,1.57,2.35,1.65,2.5,1.5,2.5,1.73,2.33,1.58,Beijing,104122,104594,7974
7521,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Dolgopolov O.,Garcia-Lopez G.,20,63,1745,706,6,0,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3,1.4,2.75,1.39,3.24,1.4,2.75,1.45,3.5,1.39,2.87,Beijing,105238,104198,7976
7522,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Querrey S.,Verdasco F.,26,23,1440,1525,5,7,6,3,6,4,,,,,2,1,Completed,1.66,2.1,1.65,2.15,1.73,2,1.76,2.16,1.73,2,1.8,2.3,1.72,2.07,Beijing,105023,104269,7985
7523,56,Beijing,China Open,10/1/2012,ATP500,Outdoor,Hard,1st Round,3,Anderson K.,Baker B.,36,62,1030,707,5,7,6,3,6,1,,,,,2,1,Completed,1.44,2.62,1.5,2.5,1.53,2.38,1.5,2.76,1.44,2.63,1.55,3.5,1.49,2.57,Beijing,104731,104548,7982
7524,56,Beijing,China Open,10/2/2012,ATP500,Outdoor,Hard,1st Round,3,Youzhny M.,Haas T.,28,21,1335,1553,6,4,4,6,6,2,,,,,2,1,Completed,2.2,1.61,2.15,1.65,2.25,1.57,2.25,1.71,2.2,1.62,2.4,1.71,2.2,1.64,Beijing,104022,103163,7981
7525,56,Beijing,China Open,10/2/2012,ATP500,Outdoor,Hard,1st Round,3,Melzer J.,Andujar P.,37,41,997,950,6,1,4,6,7,6,,,,,2,1,Completed,1.83,1.83,1.87,1.87,1.73,2,2.05,1.85,1.73,2,2.06,2,1.89,1.86,Beijing,103781,104665,7975
