atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
1515,2014-407,Rotterdam,Hard,32,A,20140210,18,105208,,,Ernests Gulbis,R,190,LAT,25.44832307,24,1443,105777,8,,Grigor Dimitrov,R,188,BUL,22.74058864,19,1810,6-4 7-6(3),3,R16,88,12,3,71,54,46,7,11,5,5,5,1,71,39,28,21,11,4,5,Gulbis,Gulbis E.,Dimitrov,Dimitrov G.
1516,2014-407,Rotterdam,Hard,32,A,20140210,19,104607,3,,Tomas Berdych,R,196,CZE,28.39972621,7,4540,103917,,,Nicolas Mahut,R,190,FRA,32.05475702,44,968,6-4 6-3,3,R16,72,10,0,51,32,28,14,10,4,4,6,2,51,32,22,9,9,1,3,Berdych,Berdych T.,Mahut,Mahut N.
1517,2014-407,Rotterdam,Hard,32,A,20140210,20,105668,,,Jerzy Janowicz,R,203,POL,23.24435318,20,1705,103163,6,,Tommy Haas,R,188,GER,35.85763176,12,2495,6-4 6-4,3,R16,81,18,2,53,35,28,13,10,0,0,5,3,79,55,35,12,10,5,7,Janowicz,Janowicz J.,Haas,Haas T.
1518,2014-407,Rotterdam,Hard,32,A,20140210,21,104997,,WC,Igor Sijsling,R,190,NED,26.48323066,64,740,103582,,Q,Michael Berrer,L,193,GER,33.61259411,147,380,6-1 6-2,3,R16,56,4,3,41,24,20,10,7,1,1,1,1,52,26,13,10,8,3,8,Sijsling,Sijsling I.,Berrer,Berrer M.
1519,2014-407,Rotterdam,Hard,32,A,20140210,22,104259,,,Philipp Kohlschreiber,R,178,GER,30.32169747,27,1330,104755,4,,Richard Gasquet,R,185,FRA,27.6495551,9,2950,7-5 7-5,3,R16,96,6,1,66,38,27,16,12,4,6,5,2,85,55,34,14,12,10,14,Kohlschreiber,Kohlschreiber P.,Gasquet,Gasquet R.
1520,2014-407,Rotterdam,Hard,32,A,20140210,23,105227,,,Marin Cilic,R,198,CRO,25.36892539,37,1085,104542,5,,Jo Wilfried Tsonga,R,188,FRA,28.81861739,10,2885,6-4 6-4,3,R16,71,5,2,53,34,30,12,10,3,3,3,0,60,41,29,11,10,3,5,Cilic,Cilic M.,Wilfried Tsonga,Wilfried Tsonga J.
1521,2014-407,Rotterdam,Hard,32,A,20140210,24,104918,2,,Andy Murray,R,190,GBR,26.74332649,6,4795,106233,,Q,Dominic Thiem,R,,AUT,20.43805613,113,492,6-4 3-6 6-3,3,R16,142,3,5,99,66,47,14,14,5,7,2,7,113,63,46,22,14,8,11,Murray,Murray A.,Thiem,Thiem D.
1522,2014-407,Rotterdam,Hard,32,A,20140210,25,105208,,,Ernests Gulbis,R,190,LAT,25.44832307,24,1443,105223,1,,Juan Martin Del Potro,R,198,ARG,25.38261465,4,5370,6-3 6-4,3,QF,82,12,1,54,35,29,13,10,1,1,5,1,60,44,30,6,9,7,9,Gulbis,Gulbis E.,Martin Del Potro,Martin Del Potro J.
1523,2014-407,Rotterdam,Hard,32,A,20140210,26,104607,3,,Tomas Berdych,R,196,CZE,28.39972621,7,4540,105668,,,Jerzy Janowicz,R,203,POL,23.24435318,20,1705,6-7(9) 6-2 6-4,3,QF,148,13,1,99,60,46,22,15,3,4,13,10,103,60,44,17,15,8,12,Berdych,Berdych T.,Janowicz,Janowicz J.
1524,2014-407,Rotterdam,Hard,32,A,20140210,27,104997,,WC,Igor Sijsling,R,190,NED,26.48323066,64,740,104259,,,Philipp Kohlschreiber,R,178,GER,30.32169747,27,1330,6-2 2-6 6-1,3,QF,75,5,0,63,37,29,14,12,0,2,3,0,56,35,22,12,11,2,6,Sijsling,Sijsling I.,Kohlschreiber,Kohlschreiber P.
1525,2014-407,Rotterdam,Hard,32,A,20140210,28,105227,,,Marin Cilic,R,198,CRO,25.36892539,37,1085,104918,2,,Andy Murray,R,190,GBR,26.74332649,6,4795,6-3 6-4,3,QF,72,8,1,58,36,32,10,10,4,4,4,3,47,27,23,10,9,3,5,Cilic,Cilic M.,Murray,Murray A.
1526,2014-407,Rotterdam,Hard,32,A,20140210,29,104607,3,,Tomas Berdych,R,196,CZE,28.39972621,7,4540,105208,,,Ernests Gulbis,R,190,LAT,25.44832307,24,1443,6-3 6-2,3,SF,66,7,3,53,37,32,6,9,1,1,4,1,41,24,16,8,8,0,3,Berdych,Berdych T.,Gulbis,Gulbis E.
1527,2014-407,Rotterdam,Hard,32,A,20140210,30,105227,,,Marin Cilic,R,198,CRO,25.36892539,37,1085,104997,,WC,Igor Sijsling,R,190,NED,26.48323066,64,740,5-7 6-3 6-2,3,SF,112,15,6,78,44,38,17,15,3,5,7,1,93,47,36,19,14,9,13,Cilic,Cilic M.,Sijsling,Sijsling I.
1528,2014-407,Rotterdam,Hard,32,A,20140210,31,104607,3,,Tomas Berdych,R,196,CZE,28.39972621,7,4540,105227,,,Marin Cilic,R,198,CRO,25.36892539,37,1085,6-4 6-2,3,F,76,9,0,52,29,24,16,9,3,3,8,4,52,28,21,10,9,1,4,Berdych,Berdych T.,Cilic,Cilic M.
1529,2014-717,Houston,Clay,28,A,20140407,1,104460,,,Dustin Brown,R,196,GER,29.32785763,101,580,105733,,WC,Rhyne Williams,R,,USA,23.04449008,153,371,6-1 6-2,3,R32,49,5,1,43,24,20,12,8,0,0,0,0,42,26,13,7,7,3,7,Brown,Brown D.,Williams,Williams R.
1530,2014-717,Houston,Clay,28,A,20140407,2,105023,,,Sam Querrey,R,198,USA,26.49965777,82,640,104166,,,Alex Bogomolov Jr,R,178,RUS,30.95687885,85,625,6-4 7-6(6),3,R32,97,17,4,83,46,31,14,11,4,8,1,3,81,53,31,12,11,6,11,Querrey,Querrey S.,Bogomolov Jr,Bogomolov Jr A.
1531,2014-717,Houston,Clay,28,A,20140407,3,103720,7,,Lleyton Hewitt,R,180,AUS,33.11430527,46,1000,105166,,Q,Peter Polansky,R,180,CAN,25.80971937,135,416,6-4 3-6 6-4,3,R32,124,1,12,101,59,30,19,15,8,16,3,3,80,51,32,7,14,5,13,Hewitt,Hewitt L.,Polansky,Polansky P.
1532,2014-717,Houston,Clay,28,A,20140407,4,103188,,,Michael Russell,R,173,USA,35.93429158,97,588,104593,,,Daniel Gimeno Traver,R,185,ESP,28.66529774,102,577,6-3 7-6(2),3,R32,90,1,2,72,52,40,9,11,1,2,6,2,85,52,34,15,10,4,6,Russell,Russell M.,Gimeno Traver,Gimeno Traver D.
1533,2014-717,Houston,Clay,28,A,20140407,5,103794,,,Benjamin Becker,R,178,GER,32.80766598,68,698,103105,,Q,Ruben Ramirez Hidalgo,R,183,ESP,36.24914442,165,337,6-1 1-6 6-3,3,R32,99,7,9,72,39,31,13,12,1,4,1,5,73,41,27,12,11,6,10,Becker,Becker B.,Ramirez Hidalgo,Ramirez Hidalgo R.
1534,2014-717,Houston,Clay,28,A,20140407,6,106058,,,Jack Sock,R,185,USA,21.53319644,94,593,103333,8,,Ivo Karlovic,R,208,CRO,35.10472279,52,898,6-1 6-4,3,R32,56,3,4,44,31,29,5,9,1,2,8,2,46,24,19,6,8,2,6,Sock,Sock J.,Karlovic,Karlovic I.
1535,2014-717,Houston,Clay,28,A,20140407,7,104338,6,,Juan Monaco,R,185,ARG,30.02327173,42,1015,104500,,,Somdev Devvarman,R,180,IND,29.14442163,88,617,7-6(4) 6-2,3,R32,85,3,0,59,36,24,15,10,0,2,3,1,67,39,26,11,10,4,8,Monaco,Monaco J.,Devvarman,Devvarman S.
1536,2014-717,Houston,Clay,28,A,20140407,8,105385,,,Donald Young,L,183,USA,24.7063655,91,606,105992,,Q,Ryan Harrison,R,183,USA,21.91649555,115,524,6-0 6-1,3,R32,41,1,0,32,21,18,10,7,0,0,0,1,37,24,12,2,6,3,8,Young,Young D.,Harrison,Harrison R.
1537,2014-717,Houston,Clay,28,A,20140407,9,105449,,WC,Steve Johnson,R,188,USA,24.28473648,69,688,106045,,,Denis Kudla,R,180,USA,21.63723477,108,549,6-3 7-6(4),3,R32,112,5,2,76,39,29,20,11,2,3,1,4,88,56,34,16,10,6,8,Johnson,Johnson S.,Kudla,Kudla D.
1538,2014-717,Houston,Clay,28,A,20140407,10,103852,5,,Feliciano Lopez,L,188,ESP,32.54483231,31,1225,104068,,Q,Robby Ginepri,R,183,USA,31.49897331,329,134,7-5 6-2,3,R32,84,6,1,59,29,20,18,10,2,4,2,2,62,38,20,12,10,7,12,Lopez,Lopez F.,Ginepri,Ginepri R.
1539,2014-717,Houston,Clay,28,A,20140407,11,105292,,,Alejandro Gonzalez,R,,COL,25.16084873,79,651,104571,,WC,Marcos Baghdatis,R,183,CYP,28.80492813,129,445,4-6 6-2 6-1,3,R32,119,0,1,100,52,31,26,12,10,13,5,9,77,41,28,10,13,2,9,Gonzalez,Gonzalez A.,Baghdatis,Baghdatis M.
1540,2014-717,Houston,Clay,28,A,20140407,12,105053,,,Santiago Giraldo,R,188,COL,26.36002738,84,633,105051,,,Matthew Ebden,R,188,AUS,26.36276523,63,720,6-1 6-2,3,R32,58,0,0,39,28,20,9,7,0,0,3,9,48,22,18,3,8,3,8,Giraldo,Giraldo S.,Ebden,Ebden M.
1541,2014-717,Houston,Clay,28,A,20140407,13,104460,,,Dustin Brown,R,196,GER,29.32785763,101,580,104545,1,,John Isner,R,206,USA,28.94729637,9,2715,6-4 6-7(7) 7-6(4),3,R16,139,12,10,135,83,68,26,17,9,9,13,2,116,68,50,29,17,2,3,Brown,Brown D.,Isner,Isner J.
1542,2014-717,Houston,Clay,28,A,20140407,14,105023,,,Sam Querrey,R,198,USA,26.49965777,82,640,103720,7,,Lleyton Hewitt,R,180,AUS,33.11430527,46,1000,6-3 6-4,3,R16,76,8,3,62,39,31,8,10,3,5,1,4,57,21,17,13,9,1,5,Querrey,Querrey S.,Hewitt,Hewitt L.
1543,2014-717,Houston,Clay,28,A,20140407,15,104597,3,,Nicolas Almagro,R,183,ESP,28.62696783,20,1750,103188,,,Michael Russell,R,173,USA,35.93429158,97,588,6-2 6-3,3,R16,68,7,6,53,23,20,17,9,1,2,2,2,52,27,15,12,8,4,8,Almagro,Almagro N.,Russell,Russell M.
1544,2014-717,Houston,Clay,28,A,20140407,16,106058,,,Jack Sock,R,185,USA,21.53319644,94,593,103794,,,Benjamin Becker,R,178,GER,32.80766598,68,698,6-4 6-3,3,R16,74,3,2,48,22,15,20,9,4,5,3,3,70,35,21,17,10,6,10,Sock,Sock J.,Becker,Becker B.
1545,2014-717,Houston,Clay,28,A,20140407,17,105385,,,Donald Young,L,183,USA,24.7063655,91,606,104338,6,,Juan Monaco,R,185,ARG,30.02327173,42,1015,6-7(4) 6-4 6-3,3,R16,135,3,6,94,55,43,19,15,10,14,1,2,99,63,36,18,16,1,8,Young,Young D.,Monaco,Monaco J.
1546,2014-717,Houston,Clay,28,A,20140407,18,104269,4,,Fernando Verdasco,L,188,ESP,30.39288159,29,1270,105449,,WC,Steve Johnson,R,188,USA,24.28473648,69,688,6-0 4-6 6-3,3,R16,95,3,4,69,45,38,13,13,3,4,1,3,73,36,29,14,12,1,5,Verdasco,Verdasco F.,Johnson,Johnson S.
1547,2014-717,Houston,Clay,28,A,20140407,19,105292,,,Alejandro Gonzalez,R,,COL,25.16084873,79,651,103852,5,,Feliciano Lopez,L,188,ESP,32.54483231,31,1225,6-3 2-0 RET,3,R16,46,3,2,32,17,15,10,6,0,0,4,3,32,14,11,7,5,0,2,Gonzalez,Gonzalez A.,Lopez,Lopez F.
1548,2014-717,Houston,Clay,28,A,20140407,20,105053,,,Santiago Giraldo,R,188,COL,26.36002738,84,633,103990,2,,Tommy Robredo,R,180,ESP,31.93429158,14,2140,6-3 6-4,3,R16,80,5,1,65,36,25,20,10,4,4,3,2,58,34,23,11,9,2,4,Giraldo,Giraldo S.,Robredo,Robredo T.
1549,2014-717,Houston,Clay,28,A,20140407,21,105023,,,Sam Querrey,R,198,USA,26.49965777,82,640,104460,,,Dustin Brown,R,196,GER,29.32785763,101,580,6-3 6-7(8) 6-3,3,QF,104,15,6,106,59,49,24,16,4,4,10,6,101,57,42,21,14,4,6,Querrey,Querrey S.,Brown,Brown D.
1550,2014-717,Houston,Clay,28,A,20140407,22,104597,3,,Nicolas Almagro,R,183,ESP,28.62696783,20,1750,106058,,,Jack Sock,R,185,USA,21.53319644,94,593,6-2 6-4,3,QF,73,7,0,41,25,22,14,9,0,0,5,5,57,31,20,13,9,3,6,Almagro,Almagro N.,Sock,Sock J.
1551,2014-717,Houston,Clay,28,A,20140407,23,104269,4,,Fernando Verdasco,L,188,ESP,30.39288159,29,1270,105385,,,Donald Young,L,183,USA,24.7063655,91,606,7-6(1) 6-1,3,QF,83,5,2,64,50,34,10,10,4,5,0,5,60,39,25,7,9,0,3,Verdasco,Verdasco F.,Young,Young D.
1552,2014-717,Houston,Clay,28,A,20140407,24,105053,,,Santiago Giraldo,R,188,COL,26.36002738,84,633,105292,,,Alejandro Gonzalez,R,,COL,25.16084873,79,651,6-3 6-4,3,QF,88,1,0,67,40,28,16,10,7,8,1,2,49,22,13,18,9,3,6,Giraldo,Giraldo S.,Gonzalez,Gonzalez A.
1553,2014-717,Houston,Clay,28,A,20140407,25,104597,3,,Nicolas Almagro,R,183,ESP,28.62696783,20,1750,105023,,,Sam Querrey,R,198,USA,26.49965777,82,640, W/O,3,SF,,,,,,,,,,,,,,,,,,,,Almagro,Almagro N.,Querrey,Querrey S.
1554,2014-717,Houston,Clay,28,A,20140407,26,104269,4,,Fernando Verdasco,L,188,ESP,30.39288159,29,1270,105053,,,Santiago Giraldo,R,188,COL,26.36002738,84,633,6-4 7-5,3,SF,92,1,4,64,47,32,9,11,3,6,1,3,62,35,20,13,11,1,6,Verdasco,Verdasco F.,Giraldo,Giraldo S.
1555,2014-717,Houston,Clay,28,A,20140407,27,104269,4,,Fernando Verdasco,L,188,ESP,30.39288159,29,1270,104597,3,,Nicolas Almagro,R,183,ESP,28.62696783,20,1750,6-3 7-6(4),3,F,112,4,1,96,76,50,10,11,6,7,8,1,66,36,26,16,10,7,9,Verdasco,Verdasco F.,Almagro,Almagro N.
1556,2014-311,Queen's Club,Grass,56,A,20140609,1,104571,,WC,Marcos Baghdatis,R,183,CYP,28.97741273,118,505,105614,,,Bradley Klahn,L,190,USA,23.80287474,72,707,6-7(6) 6-2 6-1,3,R64,102,9,3,87,47,37,22,14,3,4,6,7,95,65,38,12,13,7,12,Baghdatis,Baghdatis M.,Klahn,Klahn B.
1557,2014-311,Queen's Club,Grass,56,A,20140609,2,106045,,,Denis Kudla,R,180,USA,21.80971937,122,463,103188,,,Michael Russell,R,173,USA,36.10677618,97,593,4-6 6-3 6-1,3,R64,108,4,1,85,43,31,28,13,5,6,12,2,101,67,42,16,13,7,11,Kudla,Kudla D.,Russell,Russell M.
1558,2014-311,Queen's Club,Grass,56,A,20140609,3,105023,,,Sam Querrey,R,198,USA,26.67214237,78,685,104871,14,,Jeremy Chardy,R,188,FRA,27.321013,44,1015,6-7(4) 7-6(4) 7-6(5),3,R64,124,31,2,120,79,68,25,18,4,4,25,4,109,77,68,20,18,1,1,Querrey,Querrey S.,Chardy,Chardy J.
1559,2014-311,Queen's Club,Grass,56,A,20140609,4,104594,,,Marinko Matosevic,R,194,AUS,28.83504449,60,802,105227,9,,Marin Cilic,R,198,CRO,25.69472964,26,1410,6-4 6-4,3,R64,77,4,1,57,39,32,10,10,2,2,8,1,60,30,22,16,10,3,5,Matosevic,Matosevic M.,Cilic,Cilic M.
1560,2014-311,Queen's Club,Grass,56,A,20140609,5,105041,,,Lukas Lacko,R,185,SVK,26.5982204,89,617,105051,,,Matthew Ebden,R,188,AUS,26.53524983,86,620,7-6(10) 5-7 6-4,3,R64,112,5,3,103,64,51,18,17,0,3,4,5,93,71,52,14,17,0,3,Lacko,Lacko L.,Ebden,Ebden M.
1561,2014-311,Queen's Club,Grass,56,A,20140609,6,105676,,,David Goffin,R,163,BEL,23.50444901,105,548,106233,,,Dominic Thiem,R,,AUT,20.76386037,55,851,6-4 6-2,3,R64,65,3,2,50,32,25,12,9,0,0,4,1,58,34,23,12,9,5,8,Goffin,Goffin D.,Thiem,Thiem D.
1562,2014-311,Queen's Club,Grass,56,A,20140609,7,104868,,WC,James Ward,R,190,GBR,27.32922656,155,361,105641,,,Blaz Rola,L,,SLO,23.67693361,91,602,7-5 6-4,3,R64,88,2,3,73,52,35,13,11,2,3,5,2,64,41,31,7,11,1,4,Ward,Ward J.,Rola,Rola B.
1563,2014-311,Queen's Club,Grass,56,A,20140609,8,104273,,,Edouard Roger Vasselin,R,188,FRA,30.52977413,53,860,105539,,,Evgeny Donskoy,R,185,RUS,24.08487337,102,563,6-3 6-7(9) 6-1,3,R64,102,9,5,94,63,54,16,15,0,0,4,4,79,53,35,15,13,1,4,Roger Vasselin,Roger Vasselin E.,Donskoy,Donskoy E.
1564,2014-311,Queen's Club,Grass,56,A,20140609,9,103917,13,,Nicolas Mahut,R,190,FRA,32.38056126,40,1077,104947,,Q,Marsel Ilhan,R,190,TUR,26.99520876,149,394,6-3 6-4,3,R64,67,15,3,56,44,37,6,10,0,0,6,1,59,38,23,15,9,5,7,Mahut,Mahut N.,Ilhan,Ilhan M.
1565,2014-311,Queen's Club,Grass,56,A,20140609,10,104098,12,,Dmitry Tursunov,R,185,RUS,31.49075975,32,1200,104997,,,Igor Sijsling,R,190,NED,26.80903491,58,818,6-3 6-4,3,R64,54,6,1,54,33,26,16,10,2,2,4,4,51,31,23,9,9,1,3,Tursunov,Tursunov D.,Sijsling,Sijsling I.
1566,2014-311,Queen's Club,Grass,56,A,20140609,11,103813,,,Jarkko Nieminen,L,185,FIN,32.8788501,62,790,105332,,,Benoit Paire,R,196,FRA,25.08692676,67,715,2-6 6-3 7-6(1),3,R64,101,5,5,94,53,34,22,15,1,6,14,5,101,61,45,13,14,5,9,Nieminen,Nieminen J.,Paire,Paire B.
1567,2014-311,Queen's Club,Grass,56,A,20140609,12,104797,,,Denis Istomin,R,188,UZB,27.75359343,49,915,104736,,Q,Farrukh Dustov,R,196,UZB,28.04928131,152,374,7-6(9) 6-3,3,R64,85,10,2,76,57,43,7,11,1,3,1,2,68,50,32,8,10,2,5,Istomin,Istomin D.,Dustov,Dustov F.
1568,2014-311,Queen's Club,Grass,56,A,20140609,13,105554,,WC,Daniel Evans,R,175,GBR,24.04654346,139,414,103781,,,Jurgen Melzer,L,183,AUT,33.04859685,51,870,6-3 6-7(5) 7-6(2),3,R64,131,18,7,112,65,58,20,17,4,6,11,4,101,68,53,13,16,3,6,Evans,Evans D.,Melzer,Melzer J.
1569,2014-311,Queen's Club,Grass,56,A,20140609,14,104660,,,Sergiy Stakhovsky,R,193,UKR,28.42162902,93,600,104978,,Q,Daniel Brands,R,196,GER,26.89664613,130,430,7-5 6-2,3,R64,60,8,2,55,41,33,8,10,2,2,6,0,53,36,24,10,10,1,4,Stakhovsky,Stakhovsky S.,Brands,Brands D.
1570,2014-311,Queen's Club,Grass,56,A,20140609,15,105577,11,,Vasek Pospisil,R,193,CAN,23.96167009,35,1145,103893,,,Paolo Lorenzi,R,183,ITA,32.48186174,81,658,6-3 3-6 6-3,3,R64,109,5,4,86,59,42,12,14,5,7,1,3,77,46,33,15,13,3,6,Pospisil,Pospisil V.,Lorenzi,Lorenzi P.
1571,2014-311,Queen's Club,Grass,56,A,20140609,16,103285,15,,Radek Stepanek,R,185,CZE,35.53182752,42,1040,105062,,,Mikhail Kukushkin,R,183,KAZ,26.45311431,50,915,6-4 6-1,3,R64,78,9,1,62,41,31,10,9,4,5,1,0,60,40,21,8,8,4,8,Stepanek,Stepanek R.,Kukushkin,Kukushkin M.
1572,2014-311,Queen's Club,Grass,56,A,20140609,17,106071,,,Bernard Tomic,R,193,AUS,21.63175907,82,646,105065,,,Tim Smyczek,R,175,USA,26.4421629,106,548,6-4 3-6 7-5,3,R64,93,10,1,77,59,46,7,15,2,4,7,2,93,65,45,14,16,4,7,Tomic,Tomic B.,Smyczek,Smyczek T.
1573,2014-311,Queen's Club,Grass,56,A,20140609,18,103908,,,Paul Henri Mathieu,R,185,FRA,32.40520192,92,601,105379,,,Aljaz Bedene,R,181,SLO,24.89253936,132,426,7-6(2) 6-4,3,R64,83,9,2,59,36,31,18,11,0,0,18,2,69,41,36,13,11,2,3,Henri Mathieu,Henri Mathieu P.,Bedene,Bedene A.
1574,2014-311,Queen's Club,Grass,56,A,20140609,19,104932,,,Kenny De Schepper,L,203,FRA,27.03080082,66,723,104500,,,Somdev Devvarman,R,180,IND,29.31690623,119,495,6-4 7-5,3,R64,75,14,1,60,43,35,11,11,0,0,2,0,60,39,27,14,11,4,6,De Schepper,De Schepper K.,Devvarman,Devvarman S.
1575,2014-311,Queen's Club,Grass,56,A,20140609,20,103720,,,Lleyton Hewitt,R,180,AUS,33.28678987,43,1030,104593,,,Daniel Gimeno Traver,R,185,ESP,28.83778234,99,587,6-3 6-3,3,R64,69,3,2,51,29,24,14,9,3,3,3,1,60,44,25,8,9,1,4,Hewitt,Hewitt L.,Gimeno Traver,Gimeno Traver D.
1576,2014-311,Queen's Club,Grass,56,A,20140609,21,103852,10,,Feliciano Lopez,L,188,ESP,32.71731691,29,1350,105583,,,Dusan Lajovic,R,180,SRB,23.94250513,76,692,6-3 6-7(3) 6-1,3,R64,116,16,6,101,53,40,24,15,6,8,3,4,94,53,37,14,13,5,10,Lopez,Lopez F.,Lajovic,Lajovic D.
1577,2014-311,Queen's Club,Grass,56,A,20140609,22,103607,,,Victor Estrella,R,173,DOM,33.85078713,95,596,103898,16,,Julien Benneteau,R,185,FRA,32.46817248,46,955,6-7(3) 6-3 7-6(3),3,R64,137,12,4,117,73,57,22,17,4,5,12,3,94,62,49,19,16,3,5,Estrella,Estrella V.,Benneteau,Benneteau J.
1578,2014-311,Queen's Club,Grass,56,A,20140609,23,105173,,,Adrian Mannarino,L,183,FRA,25.94387406,83,640,105638,,WC,Daniel Cox,R,170,GBR,23.69609856,214,225,7-5 6-2,3,R64,64,5,4,58,39,31,8,10,1,3,4,3,53,32,18,10,10,3,8,Mannarino,Mannarino A.,Cox,Cox D.
1579,2014-311,Queen's Club,Grass,56,A,20140609,24,105902,,Q,James Duckworth,R,183,AUS,22.38193018,167,331,104534,,,Dudi Sela,R,175,ISR,29.18001369,107,541,0-6 7-6(5) 6-4,3,R64,106,11,3,104,67,43,20,14,7,10,6,3,79,52,40,19,14,1,2,Duckworth,Duckworth J.,Sela,Sela D.
1580,2014-311,Queen's Club,Grass,56,A,20140609,25,104527,1,,Stanislas Wawrinka,R,183,SUI,29.19917864,3,5480,104571,,WC,Marcos Baghdatis,R,183,CYP,28.97741273,118,505,3-2 RET,3,R32,18,4,1,15,8,7,5,3,0,0,0,0,11,9,7,1,2,0,0,Wawrinka,Wawrinka S.,Baghdatis,Baghdatis M.
1581,2014-311,Queen's Club,Grass,56,A,20140609,26,105023,,,Sam Querrey,R,198,USA,26.67214237,78,685,106045,,,Denis Kudla,R,180,USA,21.80971937,122,463,6-4 6-3,3,R32,59,14,2,52,38,33,8,10,0,0,4,3,61,43,30,7,9,5,7,Querrey,Querrey S.,Kudla,Kudla D.
1582,2014-311,Queen's Club,Grass,56,A,20140609,27,104594,,,Marinko Matosevic,R,194,AUS,28.83504449,60,802,105041,,,Lukas Lacko,R,185,SVK,26.5982204,89,617,7-6(3) 6-3,3,R32,72,14,2,60,41,34,12,11,0,1,3,2,63,40,27,11,10,0,2,Matosevic,Matosevic M.,Lacko,Lacko L.
1583,2014-311,Queen's Club,Grass,56,A,20140609,28,104542,5,,Jo Wilfried Tsonga,R,188,FRA,29.14442163,17,1775,105676,,,David Goffin,R,163,BEL,23.50444901,105,548,7-6(5) 6-2,3,R32,82,9,2,64,39,32,17,10,3,3,4,2,65,46,33,11,10,4,6,Wilfried Tsonga,Wilfried Tsonga J.,Goffin,Goffin D.
1584,2014-311,Queen's Club,Grass,56,A,20140609,29,105777,4,,Grigor Dimitrov,R,188,BUL,23.06639288,13,2435,104868,,WC,James Ward,R,190,GBR,27.32922656,155,361,7-5 6-3,3,R32,68,8,5,57,39,32,11,11,1,2,1,2,60,50,33,4,10,3,6,Dimitrov,Dimitrov G.,Ward,Ward J.
1585,2014-311,Queen's Club,Grass,56,A,20140609,30,104273,,,Edouard Roger Vasselin,R,188,FRA,30.52977413,53,860,103917,13,,Nicolas Mahut,R,190,FRA,32.38056126,40,1077,6-3 1-6 7-6(5),3,R32,119,7,1,102,69,47,18,14,6,8,18,3,87,61,47,14,14,2,3,Roger Vasselin,Roger Vasselin E.,Mahut,Mahut N.
1586,2014-311,Queen's Club,Grass,56,A,20140609,31,103813,,,Jarkko Nieminen,L,185,FIN,32.8788501,62,790,104098,12,,Dmitry Tursunov,R,185,RUS,31.49075975,32,1200,7-6(3) 7-6(3),3,R32,100,1,1,70,58,45,7,12,2,4,9,5,97,62,50,7,12,3,5,Nieminen,Nieminen J.,Tursunov,Tursunov D.
1587,2014-311,Queen's Club,Grass,56,A,20140609,32,105238,8,,Alexandr Dolgopolov,R,180,UKR,25.58521561,19,1680,104797,,,Denis Istomin,R,188,UZB,27.75359343,49,915,7-6(3) 7-6(7),3,R32,111,11,4,97,65,48,17,12,6,7,7,1,102,83,51,12,12,7,8,Dolgopolov,Dolgopolov A.,Istomin,Istomin D.
1588,2014-311,Queen's Club,Grass,56,A,20140609,33,104731,7,,Kevin Anderson,R,203,RSA,28.06023272,18,1710,105554,,WC,Daniel Evans,R,175,GBR,24.04654346,139,414,6-2 6-3,3,R32,65,10,5,57,34,32,8,9,1,1,2,2,49,30,18,11,8,4,7,Anderson,Anderson K.,Evans,Evans D.
1589,2014-311,Queen's Club,Grass,56,A,20140609,34,104660,,,Sergiy Stakhovsky,R,193,UKR,28.42162902,93,600,105577,11,,Vasek Pospisil,R,193,CAN,23.96167009,35,1145,6-4 6-4,3,R32,65,2,2,58,35,28,13,10,2,3,4,4,55,37,28,6,10,2,5,Stakhovsky,Stakhovsky S.,Pospisil,Pospisil V.
1590,2014-311,Queen's Club,Grass,56,A,20140609,35,103285,15,,Radek Stepanek,R,185,CZE,35.53182752,42,1040,106071,,,Bernard Tomic,R,193,AUS,21.63175907,82,646,7-6(4) 7-6(5),3,R32,104,8,2,82,59,46,11,12,2,3,2,0,89,56,38,18,12,5,6,Stepanek,Stepanek R.,Tomic,Tomic B.
1591,2014-311,Queen's Club,Grass,56,A,20140609,36,104918,3,,Andy Murray,R,190,GBR,27.06913073,5,4840,103908,,,Paul Henri Mathieu,R,185,FRA,32.40520192,92,601,6-4 6-4,3,R32,87,10,2,56,38,35,7,10,3,3,5,6,81,45,32,15,10,5,7,Murray,Murray A.,Henri Mathieu,Henri Mathieu P.
1592,2014-311,Queen's Club,Grass,56,A,20140609,37,104932,,,Kenny De Schepper,L,203,FRA,27.03080082,66,723,105208,6,,Ernests Gulbis,R,190,LAT,25.77412731,10,2725,7-6(3) 7-5,3,R32,78,10,4,72,58,50,7,12,6,6,9,2,67,46,39,10,12,1,2,De Schepper,De Schepper K.,Gulbis,Gulbis E.
